CODIGO_MESA;CANDIDATURA;ID_PAIS;PAIS;ID_DEPARTAMENTO;DEPARTAMENTO;CIRCUNSCRIPCION_ESPECIAL;ID_PROVINCIA;PROVINCIA;SECCION;MUNICIPIO;ID_LOCALIDAD;LOCALIDAD;ID_RECINTO;RECINTO;NUMERO_MESA;INSCRITOS_HABILITADOS;CREEMOS;ADN;MAS_IPSP;FPV;PAN_BOL;LIBRE_21;CC;JUNTOS;APG;CPEM_B;CIDOB;BIA_YUQUI;CONAMAQ;OICH;ORCAWETA;YAMINAWA;VOTO_VALIDO;VOTO_BLANCO;VOTO_NULO;VOTO_EMITIDO;VOTO_VALIDO_SISTEMA;VOTO_EMITIDO_SISTEMA
27893;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;10;Inquisivi                               ;3;Cajuata;430;Villa Barrientos (Inquisivi)            ;2621;Casa de Gobierno;5;220;0;0;23;0;0;0;16;0;0;0;0;0;0;0;0;0;39;11;2;52;39;52
27894;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;10;Inquisivi                               ;3;Cajuata;430;Villa Barrientos (Inquisivi)            ;2621;Casa de Gobierno;6;177;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;13;7;0;20;13;20
27900;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;10;Inquisivi                               ;3;Cajuata;3382;Miguillas                               ;1;U. E. Miguillas;1;220;0;0;9;0;0;0;21;0;0;0;0;0;0;0;0;0;30;3;3;36;30;36
27901;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;10;Inquisivi                               ;3;Cajuata;3382;Miguillas                               ;1;U. E. Miguillas;2;220;0;0;2;0;0;0;18;0;0;0;0;0;0;0;0;0;20;0;0;20;20;20
27902;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;10;Inquisivi                               ;3;Cajuata;3382;Miguillas                               ;1;U. E. Miguillas;3;118;0;0;14;0;0;0;20;0;0;0;0;0;0;0;0;0;34;2;1;37;34;37
27969;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;1;220;0;0;8;0;1;0;48;0;0;0;0;0;0;0;0;0;57;12;4;73;57;73
27970;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;2;220;0;0;13;0;0;0;41;0;0;0;0;0;0;0;0;0;54;9;0;63;54;63
27971;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;3;220;0;0;13;0;1;0;61;0;0;0;0;0;0;0;0;0;75;11;3;89;75;89
27972;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;4;220;0;0;10;1;1;0;35;0;0;0;0;0;0;0;0;0;47;12;4;63;47;63
27973;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;5;220;0;0;8;0;1;0;46;0;0;0;0;0;0;0;0;0;55;10;1;66;55;66
27974;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;6;220;0;0;9;0;0;0;52;0;0;0;0;0;0;0;0;0;61;4;2;67;61;67
27975;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;7;220;0;0;16;0;2;0;36;0;0;0;0;0;0;0;0;0;54;13;3;70;54;70
27976;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;8;220;0;0;10;0;1;0;55;0;0;0;0;0;0;0;0;0;66;10;5;81;66;81
27977;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;9;220;0;0;9;0;1;0;36;0;0;0;0;0;0;0;0;0;46;12;2;60;46;60
27978;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;10;220;1;0;20;0;0;0;53;0;0;0;0;0;0;0;0;0;74;23;6;103;74;103
27979;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;11;220;2;0;17;0;1;0;58;0;0;0;0;0;0;0;0;0;78;18;1;97;78;97
27980;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;12;220;0;0;26;2;1;0;51;0;0;0;0;0;0;0;0;0;80;16;5;101;80;101
27981;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;13;220;0;0;11;0;1;0;51;0;0;0;0;0;0;0;0;0;63;16;4;83;63;83
27982;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;14;220;0;0;20;1;2;0;59;0;0;0;0;0;0;0;0;0;82;19;1;102;82;102
27983;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;15;220;0;0;8;0;0;0;47;0;0;0;0;0;0;0;0;0;55;17;6;78;55;78
27984;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;16;220;0;0;10;0;1;0;57;0;0;0;0;0;0;0;0;0;68;17;8;93;68;93
27985;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;17;220;0;0;8;2;1;0;45;0;0;0;0;0;0;0;0;0;56;15;3;74;56;74
27986;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;18;220;0;0;14;1;2;0;69;0;0;0;0;0;0;0;0;0;86;15;2;103;86;103
27987;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;19;220;0;0;5;1;1;0;40;0;0;0;0;0;0;0;0;0;47;14;3;64;47;64
27988;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;20;220;2;0;15;0;0;0;46;0;0;0;0;0;0;0;0;0;63;8;2;73;63;73
27989;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;21;220;0;0;12;1;0;0;64;0;0;0;0;0;0;0;0;0;77;15;4;96;77;96
27990;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;22;220;0;0;11;0;2;0;66;0;0;0;0;0;0;0;0;0;79;18;3;100;79;100
27991;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;23;220;0;0;13;1;2;0;59;0;0;0;0;0;0;0;0;0;75;19;4;98;75;98
27992;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;459;Chulumani                               ;2643;Colegio Agustin Aspiazu;24;210;0;0;11;1;2;0;45;0;0;0;0;0;0;0;0;0;59;13;2;74;59;74
27993;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;460;Tagma                                   ;2645;Colegio Juan Ramos de Tagma;1;220;0;0;16;0;2;0;72;0;0;0;0;0;0;0;0;0;90;8;1;99;90;99
27994;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;460;Tagma                                   ;2645;Colegio Juan Ramos de Tagma;2;220;0;0;14;0;0;0;71;0;0;0;0;0;0;0;0;0;85;24;3;112;85;112
27995;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;460;Tagma                                   ;2645;Colegio Juan Ramos de Tagma;3;220;0;0;16;0;3;0;59;0;0;0;0;0;0;0;0;0;78;15;2;95;78;95
27996;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;460;Tagma                                   ;2645;Colegio Juan Ramos de Tagma;4;220;0;0;15;0;0;0;77;0;0;0;0;0;0;0;0;0;92;11;3;106;92;106
27997;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;460;Tagma                                   ;2645;Colegio Juan Ramos de Tagma;5;20;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;5;2;0;7;5;7
28005;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;1;220;0;0;5;0;2;0;46;0;0;0;0;0;0;0;0;0;53;7;3;63;53;63
28006;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;2;220;0;0;9;1;2;0;46;0;0;0;0;0;0;0;0;0;58;9;2;69;58;69
28007;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;3;220;0;0;10;0;0;0;44;0;0;0;0;0;0;0;0;0;54;7;2;63;54;63
28008;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;4;220;0;0;11;0;0;0;65;0;0;0;0;0;0;0;0;0;76;13;2;91;76;91
28009;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;5;220;0;0;10;0;0;0;39;0;0;0;0;0;0;0;0;0;49;7;2;58;49;58
28010;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;6;220;0;0;15;0;3;0;58;0;0;0;0;0;0;0;0;0;76;8;1;85;76;85
28011;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;7;220;1;0;22;0;1;0;50;0;0;0;0;0;0;0;0;0;74;19;2;95;74;95
28012;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;8;220;1;0;7;0;0;0;50;0;0;0;0;0;0;0;0;0;58;8;3;69;58;69
28013;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;1;Chulumani;463;Huancane                                ;2648;Unidad Educativa Huancane;9;113;0;0;6;0;1;0;39;0;0;0;0;0;0;0;0;0;46;3;1;50;46;50
28022;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;1;220;2;0;31;0;2;0;43;0;0;0;0;0;0;0;0;0;78;34;4;116;78;116
28023;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;2;220;1;0;47;2;2;0;62;0;0;0;0;0;0;0;0;0;114;20;5;139;114;139
28024;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;3;220;0;0;48;0;0;0;64;0;0;0;0;0;0;0;0;0;112;15;3;130;112;130
28025;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;4;220;0;0;50;1;0;0;41;0;0;0;0;0;0;0;0;0;92;27;0;119;92;119
28026;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;5;220;1;0;40;1;0;0;56;0;0;0;0;0;0;0;0;0;98;12;2;112;98;112
28027;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;6;220;0;0;34;1;0;0;63;0;0;0;0;0;0;0;0;0;98;20;3;121;98;121
28028;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;7;220;1;0;47;0;4;0;51;0;0;0;0;0;0;0;0;0;103;21;9;133;103;133
28029;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;8;220;1;0;29;1;1;0;66;0;0;0;0;0;0;0;0;0;98;16;5;119;98;119
28030;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;9;220;0;0;31;0;0;0;61;0;0;0;0;0;0;0;0;0;92;15;3;110;92;110
28031;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;10;220;0;0;28;0;1;0;41;0;0;0;0;0;0;0;0;0;70;13;4;87;70;87
28032;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;11;220;0;0;44;0;2;0;46;0;0;0;0;0;0;0;0;0;92;19;6;117;92;117
28033;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;12;220;0;0;34;1;1;0;58;0;0;0;0;0;0;0;0;0;94;13;1;108;94;108
28034;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;13;220;1;0;44;0;2;0;52;0;0;0;0;0;0;0;0;0;99;26;8;133;99;133
28035;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;14;220;0;0;25;0;2;0;64;0;0;0;0;0;0;0;0;0;91;20;6;117;91;117
28036;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;15;220;0;0;31;2;3;0;48;0;0;0;0;0;0;0;0;0;84;17;2;103;84;103
28037;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;16;220;0;0;42;3;1;0;61;0;0;0;0;0;0;0;0;0;107;17;3;127;107;127
28038;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;17;220;0;0;33;0;0;0;52;0;0;0;0;0;0;0;0;0;85;18;6;109;85;109
28039;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;466;Irupana                                 ;2652;U. E. Agustin Aspiazu;18;29;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;11;3;1;15;11;15
28043;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;469;Chicaloma                               ;2652;U.E. Chicaloma;1;220;0;0;29;0;0;0;123;0;0;0;0;0;0;0;0;0;152;12;4;168;152;168
28044;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;469;Chicaloma                               ;2652;U.E. Chicaloma;2;220;1;0;35;0;1;0;100;0;0;0;0;0;0;0;0;0;137;18;5;160;137;160
28045;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;469;Chicaloma                               ;2652;U.E. Chicaloma;3;220;0;0;38;2;1;0;84;0;0;0;0;0;0;0;0;0;125;16;9;150;125;150
28046;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;469;Chicaloma                               ;2652;U.E. Chicaloma;4;206;0;0;33;1;1;0;89;0;0;0;0;0;0;0;0;0;124;18;1;143;124;143
28056;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;474;Laza                                    ;2656;Esc. Victor Centellas;1;220;2;0;41;0;0;0;45;0;0;0;0;0;0;0;0;0;88;21;5;114;88;114
28057;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;2;Irupana;474;Laza                                    ;2656;Esc. Victor Centellas;2;146;0;0;23;1;0;0;51;0;0;0;0;0;0;0;0;0;75;13;7;95;75;95
28117;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;484;Covendo                                 ;2664;Esc. Franz Tamayo;1;220;1;0;121;1;4;0;7;0;0;0;0;0;0;0;0;0;134;50;13;197;134;197
28118;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;484;Covendo                                 ;2664;Esc. Franz Tamayo;2;220;4;0;83;0;11;0;14;0;0;0;0;0;0;0;0;0;112;71;16;199;112;199
28119;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;484;Covendo                                 ;2664;Esc. Franz Tamayo;3;220;3;0;124;0;5;0;12;0;0;0;0;0;0;0;0;0;144;42;17;203;144;203
28120;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;484;Covendo                                 ;2664;Esc. Franz Tamayo;4;59;0;0;27;4;1;0;4;0;0;0;0;0;0;0;0;0;36;12;2;50;36;50
28128;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;487;Santa Ana de Mosetenes                  ;2666;Esc. Santa Ana De Mosetenes;1;220;0;0;75;0;3;0;2;0;0;0;0;0;0;0;0;0;80;40;2;122;80;122
28129;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;487;Santa Ana de Mosetenes                  ;2666;Esc. Santa Ana De Mosetenes;2;220;0;0;38;1;1;0;1;0;0;0;0;0;0;0;0;0;41;37;2;80;41;80
28130;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;487;Santa Ana de Mosetenes                  ;2666;Esc. Santa Ana De Mosetenes;3;220;0;0;64;2;0;0;1;0;0;0;0;0;0;0;0;0;67;15;14;96;67;96
28131;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;11;Sud Yungas                              ;4;Palos Blancos;487;Santa Ana de Mosetenes                  ;2666;Esc. Santa Ana De Mosetenes;4;52;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;16;8;16
28723;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;1;220;1;0;56;1;5;0;42;0;0;0;0;0;0;0;0;0;105;12;6;123;105;123
28724;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;2;220;0;0;53;3;3;0;25;0;0;0;0;0;0;0;0;0;84;25;4;113;84;113
28725;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;3;220;0;0;47;2;2;0;44;0;0;0;0;0;0;0;0;0;95;17;7;119;95;119
28726;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;4;220;1;0;51;1;0;0;23;0;0;0;0;0;0;0;0;0;76;19;3;98;76;98
28727;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;5;220;1;0;46;0;0;0;22;0;0;0;0;0;0;0;0;0;69;21;1;91;69;91
28728;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;6;220;1;0;35;2;0;0;38;0;0;0;0;0;0;0;0;0;76;21;1;98;76;98
28729;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;7;220;1;0;35;0;0;0;43;0;0;0;0;0;0;0;0;0;79;22;1;102;79;102
28730;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;8;220;1;0;39;0;1;0;35;0;0;0;0;0;0;0;0;0;76;15;1;92;76;92
28731;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;9;220;1;0;32;0;0;0;34;0;0;0;0;0;0;0;0;0;67;30;3;100;67;100
28732;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;10;220;0;0;48;0;0;0;31;0;0;0;0;0;0;0;0;0;79;16;3;98;79;98
28733;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;11;220;1;0;40;0;1;0;31;0;0;0;0;0;0;0;0;0;73;29;1;103;73;103
28734;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2;Esc. Felix Reyes Ortiz;12;198;1;0;32;2;2;0;31;0;0;0;0;0;0;0;0;0;68;24;2;94;68;94
28735;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2684;Unidad Educ. San Pedro;1;220;1;0;19;1;1;0;39;0;0;0;0;0;0;0;0;0;61;17;3;81;61;81
28736;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2684;Unidad Educ. San Pedro;2;220;0;0;32;2;0;0;32;0;0;0;0;0;0;0;0;0;66;18;2;86;66;86
28737;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2684;Unidad Educ. San Pedro;3;220;1;0;31;0;1;0;36;0;0;0;0;0;0;0;0;0;69;14;2;85;69;85
28738;DIPUTADO CIRCUNSCRIPCIÓN ESPECIAL;32;Bolivia;2;La Paz;1;14;Nor Yungas                              ;1;Coroico;612;Coroico                                 ;2684;Unidad Educ. San Pedro;4;220;1;0;47;0;0;0;29;0;0;0;0;0;0;0;0;0;77;29;5;111;77;111
